location,price_per_month,bed num,bath num,sqft,url of rental info,latitude,longitude
"148 Guernsey St APT 1L,Brooklyn,NY,11222",2200.0,2,1.0,750.0,https://www.zillow.com/homedetails/148-Guernsey-St-APT-1L-Brooklyn-NY-11222/2098393430_zpid/,40.7260009,-73.95382540000001
"532 72nd St # 1A,Brooklyn,NY,11209",2200.0,2,1.0,645.0,https://www.zillow.com/homedetails/532-72nd-St-1A-Brooklyn-NY-11209/2085015241_zpid/,40.6310831,-74.0209101
"117 Van Cortlandt Ave W # 2,Bronx,NY,10463",2200.0,2,1.0,645.0,https://www.zillow.com/homedetails/117-Van-Cortlandt-Ave-W-2-Bronx-NY-10463/2085016457_zpid/,40.884312,-73.893103
"231 E 34th St APT 5C,New York,NY,10016",2200.0,1,1.0,645.0,https://www.zillow.com/homedetails/231-E-34th-St-APT-5C-New-York-NY-10016/2098986477_zpid/,40.7453558,-73.9765462
"73A Cooper St APT 2,Brooklyn,NY,11207",2200.0,2,2.0,645.0,https://www.zillow.com/homedetails/73A-Cooper-St-APT-2-Brooklyn-NY-11207/2100859567_zpid/,40.6857543,-73.90968529999999
"5640 142nd St FL 1ST,Flushing,NY,11355",2200.0,2,1.0,645.0,https://www.zillow.com/homedetails/5640-142nd-St-FL-1ST-Flushing-NY-11355/2085015222_zpid/,40.7464749,-73.823658
"21st Ave,Brooklyn,NY,11214",2200.0,2,1.0,645.0,https://www.zillow.com/homedetails/21st-Ave-Brooklyn-NY-11214/2100632553_zpid/,40.606116,-73.993104
"1360 Prospect Pl # 2,Brooklyn,NY,11213",2250.0,2,1.0,900.0,https://www.zillow.com/homedetails/1360-Prospect-Pl-2-Brooklyn-NY-11213/2097730434_zpid/,40.673104,-73.9314011
"173 Pulaski St APT 3,Brooklyn,NY,11206",2250.0,2,1.0,450.0,https://www.zillow.com/homedetails/173-Pulaski-St-APT-3-Brooklyn-NY-11206/2095098714_zpid/,40.6931366,-73.94436309999999
"339 W 44th St APT 4FW,New York,NY,10036",2250.0,1,1.0,450.0,https://www.zillow.com/homedetails/339-W-44th-St-APT-4FW-New-York-NY-10036/2113972297_zpid/,40.759418,-73.99050559999999
"17 W 76th St APT 4B,New York,NY,10023",2250.0,1,1.0,450.0,https://www.zillow.com/homedetails/17-W-76th-St-APT-4B-New-York-NY-10023/2100912811_zpid/,40.779475,-73.97505699999999
"235 W 102nd St APT 7B,New York,NY,10025",2250.0,1,1.0,221974.0,https://www.zillow.com/homedetails/235-W-102nd-St-APT-7B-New-York-NY-10025/244873238_zpid/,40.7988412,-73.9693618
"223 E 21st St APT 1R,New York,NY,10010",2250.0,1,1.0,1000.0,https://www.zillow.com/homedetails/223-E-21st-St-APT-1R-New-York-NY-10010/2085015240_zpid/,40.7371839,-73.9828422
"130th St,South Richmond Hill,NY,11419",2250.0,3,1.0,1000.0,https://www.zillow.com/homedetails/130th-St-South-Richmond-Hill-NY-11419/2085014145_zpid/,40.6877818,-73.8145521
"336-338 Lincoln Rd # 2R,Brooklyn,NY,11225",2266.0,2,1.0,1200.0,https://www.zillow.com/homedetails/336-338-Lincoln-Rd-2R-Brooklyn-NY-11225/2085016996_zpid/,40.6613174,-73.9515728
"78th St,Howard Beach,NY,11414",2300.0,3,1.5,1200.0,https://www.zillow.com/homedetails/78th-St-Howard-Beach-NY-11414/2085015579_zpid/,40.6616581,-73.8551241
"7123 66th Street # Second Floor,Ridgewood,NY,11385",2300.0,3,1.0,1200.0,https://www.zillow.com/homedetails/7123-66th-Street-Second-Floor-Ridgewood-NY-11385/2085013274_zpid/,40.702089,-73.888336
"14328 27th Avenue # FL 1ST,Whitestone,NY,11357",2300.0,3,2.0,1200.0,https://www.zillow.com/homedetails/14328-27th-Avenue-FL-1ST-Whitestone-NY-11357/2085013532_zpid/,27.6648274,-81.5157535
"College Point Blvd,Flushing,NY,11355",2300.0,2,2.0,1100.0,https://www.zillow.com/homedetails/College-Point-Blvd-Flushing-NY-11355/2138666881_zpid/,40.7533169,-73.8327456
"E 184th St,Bronx,NY,10458",2300.0,3,1.5,1100.0,https://www.zillow.com/homedetails/E-184th-St-Bronx-NY-10458/2085013887_zpid/,40.85674900000001,-73.8952607
"1136 44th Dr APT 3,Long Island City,NY,11101",2300.0,2,1.0,1100.0,https://www.zillow.com/homedetails/1136-44th-Dr-APT-3-Long-Island-City-NY-11101/2087159198_zpid/,40.7481686,-73.94873199999999
"W End Ave,Brooklyn,NY,11235",2350.0,2,2.0,1100.0,https://www.zillow.com/homedetails/W-End-Ave-Brooklyn-NY-11235/2085018745_zpid/,40.5780091,-73.95309309999999
"111 Chrystie St APT 13,New York,NY,10002",2350.0,1,1.0,550.0,https://www.zillow.com/homedetails/111-Chrystie-St-APT-13-New-York-NY-10002/2120018021_zpid/,40.7185864,-73.9940512
"2524 32nd St # 1,Astoria,NY,11102",2350.0,2,1.0,1500.0,https://www.zillow.com/homedetails/2524-32nd-St-1-Astoria-NY-11102/2085016022_zpid/,40.769368,-73.918306
"42 W 85th St APT 2R,New York,NY,10024",2395.0,1,1.0,1500.0,https://www.zillow.com/homedetails/42-W-85th-St-APT-2R-New-York-NY-10024/2113479607_zpid/,40.784998,-73.971356
"53 W 73rd St APT A,New York,NY,10023",2400.0,1,1.0,1500.0,https://www.zillow.com/homedetails/53-W-73rd-St-APT-A-New-York-NY-10023/2094930574_zpid/,40.7779794,-73.97750479999999
"380 94th St APT 3F,Brooklyn,NY,11209",2400.0,2,1.0,1500.0,https://www.zillow.com/homedetails/380-94th-St-APT-3F-Brooklyn-NY-11209/2085017950_zpid/,40.616791,-74.0311889
"7223 244th St FL 2ND,Little Neck,NY,11362",2400.0,3,1.0,1500.0,https://www.zillow.com/homedetails/7223-244th-St-FL-2ND-Little-Neck-NY-11362/2085012975_zpid/,40.748372,-73.730137
"2062 23rd St # 2,Astoria,NY,11105",2400.0,2,1.0,1729.0,https://www.zillow.com/homedetails/2062-23rd-St-2-Astoria-NY-11105/2085014916_zpid/,40.782228,-73.91328399999999
"1846 Edison Ave,Bronx,NY,10461",2400.0,3,1.0,1729.0,https://www.zillow.com/homedetails/1846-Edison-Ave-Bronx-NY-10461/145585707_zpid/,40.8486115,-73.8320046
"7001 Ridge Blvd # 4FG,Brooklyn,NY,11209",2400.0,2,1.0,1200.0,https://www.zillow.com/homedetails/7001-Ridge-Blvd-4FG-Brooklyn-NY-11209/2085015231_zpid/,40.6351404,-74.0288647
"6217 Almeda Ave,Far Rockaway,NY,11692",2400.0,3,2.0,1200.0,https://www.zillow.com/homedetails/6217-Almeda-Ave-Far-Rockaway-NY-11692/112518880_zpid/,40.5971279,-73.7918873
"4712 Burling St FL 2ND,Flushing,NY,11355",2400.0,4,2.0,1000.0,https://www.zillow.com/homedetails/4712-Burling-St-FL-2ND-Flushing-NY-11355/2085013529_zpid/,40.7511889,-73.813418
"Brighton 5th St,Brooklyn,NY,11235",2400.0,3,1.0,750.0,https://www.zillow.com/homedetails/Brighton-5th-St-Brooklyn-NY-11235/2100643808_zpid/,40.5781563,-73.96266179999999
"259 W 18th St APT 7,New York,NY,10011",2425.0,1,1.0,750.0,https://www.zillow.com/homedetails/259-W-18th-St-APT-7-New-York-NY-10011/2110945451_zpid/,40.74222090000001,-74.0002399
"337 44th St # 9,Brooklyn,NY,11220",2450.0,2,1.0,750.0,https://www.zillow.com/homedetails/337-44th-St-9-Brooklyn-NY-11220/2088649851_zpid/,40.6506929,-74.0100904
"682 Union St # S201,Brooklyn,NY,11215",2450.0,1,1.0,750.0,https://www.zillow.com/homedetails/682-Union-St-S201-Brooklyn-NY-11215/2085017971_zpid/,40.6763651,-73.9810516
"137 E 26th St APT B4,New York,NY,10010",2450.0,1,1.0,750.0,https://www.zillow.com/homedetails/137-E-26th-St-APT-B4-New-York-NY-10010/2100173140_zpid/,40.7413913,-73.9828012
"475 Putnam Ave # 4,Brooklyn,NY,11221",2450.0,1,1.0,750.0,https://www.zillow.com/homedetails/475-Putnam-Ave-4-Brooklyn-NY-11221/2091174898_zpid/,40.6851096,-73.9422507
"764 E 213th St,Bronx,NY,10467",2475.0,2,1.0,4980.0,https://www.zillow.com/homedetails/764-E-213th-St-Bronx-NY-10467/2106913995_zpid/,40.87827920000001,-73.86243189999999
"324 W 47th St APT 4D,New York,NY,10036",2495.0,1,1.0,1400.0,https://www.zillow.com/homedetails/324-W-47th-St-APT-4D-New-York-NY-10036/2091866191_zpid/,40.7608421,-73.9888467
"499 3rd Ave # 2,New York,NY,10016",2495.0,2,1.0,1400.0,https://www.zillow.com/homedetails/499-3rd-Ave-2-New-York-NY-10016/2085017953_zpid/,40.7453431,-73.97802759999999
"7811 66th Road # Second Floor,Middle Village,NY,11379",2500.0,3,2.0,1400.0,https://www.zillow.com/homedetails/7811-66th-Road-Second-Floor-Middle-Village-NY-11379/2085013232_zpid/,40.714704,-73.874844
"126 Cedarview Ave,Staten Island,NY,10306",2500.0,3,3.0,1400.0,https://www.zillow.com/homedetails/126-Cedarview-Ave-Staten-Island-NY-10306/64448966_zpid/,40.565259,-74.127568
"185 Leonard St APT 2E,Brooklyn,NY,11206",2500.0,1,1.0,1000.0,https://www.zillow.com/homedetails/185-Leonard-St-APT-2E-Brooklyn-NY-11206/2097768516_zpid/,40.7100173,-73.94730899999999
"3113 86th St # 2,East Elmhurst,NY,11369",2500.0,3,1.5,1000.0,https://www.zillow.com/homedetails/3113-86th-St-2-East-Elmhurst-NY-11369/2085012993_zpid/,40.759163,-73.881931
"501 W 135th St APT 10A,New York,NY,10031",2500.0,3,1.0,1000.0,https://www.zillow.com/homedetails/501-W-135th-St-APT-10A-New-York-NY-10031/2085015257_zpid/,40.8192321,-73.95256619999999
"112 Bay 8th St # 2,Brooklyn,NY,11228",2500.0,3,1.0,1000.0,https://www.zillow.com/homedetails/112-Bay-8th-St-2-Brooklyn-NY-11228/2092355683_zpid/,40.609717,-74.012816
"107 Eldridge St APT 3A,New York,NY,10002",2500.0,1,1.0,1000.0,https://www.zillow.com/homedetails/107-Eldridge-St-APT-3A-New-York-NY-10002/2106915343_zpid/,40.7181012,-73.9922029
"3738 Shore Pkwy # 3,Brooklyn,NY,11235",2500.0,2,2.0,1000.0,https://www.zillow.com/homedetails/3738-Shore-Pkwy-3-Brooklyn-NY-11235/2085018941_zpid/,40.5855186,-73.93747470000001
"306 E 49th St APT 4A,New York,NY,10017",2500.0,1,1.0,1200.0,https://www.zillow.com/homedetails/306-E-49th-St-APT-4A-New-York-NY-10017/2115517827_zpid/,40.7538646,-73.9686335
"2507 143rd St # 2F,Whitestone,NY,11357",2500.0,3,2.0,1200.0,https://www.zillow.com/homedetails/2507-143rd-St-2F-Whitestone-NY-11357/2085012797_zpid/,40.7762836,-73.8258326
"229 Jefferson St # 3RC,Brooklyn,NY,11237",2500.0,3,1.0,1200.0,https://www.zillow.com/homedetails/229-Jefferson-St-3RC-Brooklyn-NY-11237/2085017098_zpid/,40.7026162,-73.92819779999999
"525 Beach 43rd St,Far Rockaway,NY,11691",2500.0,3,1.0,1200.0,https://www.zillow.com/homedetails/525-Beach-43rd-St-Far-Rockaway-NY-11691/32224073_zpid/,40.5993089,-73.7753762
"Byrd St,Flushing,NY,11355",2550.0,3,1.0,1000.0,https://www.zillow.com/homedetails/Byrd-St-Flushing-NY-11355/2136986863_zpid/,40.7524465,-73.8259867
"69th Pl,Glendale,NY,11385",2550.0,3,1.0,1000.0,https://www.zillow.com/homedetails/69th-Pl-Glendale-NY-11385/2091492879_zpid/,40.70186,-73.88190999999999
"173 Classon Ave # 3R,Brooklyn,NY,11205",2550.0,1,1.5,725.0,https://www.zillow.com/homedetails/173-Classon-Ave-3R-Brooklyn-NY-11205/2105927518_zpid/,40.6951402,-73.96117
"207 Spencer St # 410,Brooklyn,NY,11205",2550.0,2,1.0,750.0,https://www.zillow.com/homedetails/207-Spencer-St-410-Brooklyn-NY-11205/2085016262_zpid/,40.6919347,-73.9545205
"273 E 10th St APT E,New York,NY,10009",2575.0,1,1.0,750.0,https://www.zillow.com/homedetails/273-E-10th-St-APT-E-New-York-NY-10009/2085016264_zpid/,40.728389,-73.9828476
"178 Meserole St APT 2R,Brooklyn,NY,11206",2595.0,2,1.0,750.0,https://www.zillow.com/homedetails/178-Meserole-St-APT-2R-Brooklyn-NY-11206/2115808701_zpid/,40.7080163,-73.9422082
"3133 42nd St # 2,Astoria,NY,11103",2599.0,3,1.0,750.0,https://www.zillow.com/homedetails/3133-42nd-St-2-Astoria-NY-11103/2089282305_zpid/,40.759528,-73.9159729
"88th Ave,Jamaica,NY,11435",2599.0,2,2.0,1100.0,https://www.zillow.com/homedetails/88th-Ave-Jamaica-NY-11435/2085017793_zpid/,40.7067516,-73.80222739999999
"45 Frost St # 2,Brooklyn,NY,11211",2599.0,1,1.0,700.0,https://www.zillow.com/homedetails/45-Frost-St-2-Brooklyn-NY-11211/2104381570_zpid/,40.7177336,-73.9502242
"88th Ave,Jamaica,NY,11432",2599.0,2,2.0,1100.0,https://www.zillow.com/homedetails/88th-Ave-Jamaica-NY-11432/2085017853_zpid/,40.7070052,-73.80143110000002
"E 57th St,Brooklyn,NY,11234",2600.0,3,2.0,1575.0,https://www.zillow.com/homedetails/E-57th-St-Brooklyn-NY-11234/2085017855_zpid/,40.6262368,-73.920878
"133 N Railroad St # B,Staten Island,NY,10312",2600.0,3,2.0,1575.0,https://www.zillow.com/homedetails/133-N-Railroad-St-B-Staten-Island-NY-10312/2085012928_zpid/,40.5396335,-74.1836393
"1148 Essex St # 2,Brooklyn,NY,11239",2600.0,3,2.0,750.0,https://www.zillow.com/homedetails/1148-Essex-St-2-Brooklyn-NY-11239/2085016806_zpid/,40.6557848,-73.8714966
"Miles Ave,Bronx,NY,10465",2600.0,3,1.0,750.0,https://www.zillow.com/homedetails/Miles-Ave-Bronx-NY-10465/2085016183_zpid/,40.818662,-73.818111
"158 Bedford Ave APT 3L,Brooklyn,NY,11249",2600.0,2,1.0,750.0,https://www.zillow.com/homedetails/158-Bedford-Ave-APT-3L-Brooklyn-NY-11249/2111047112_zpid/,40.7186651,-73.9570632
"381 S 5th St APT 303,Brooklyn,NY,11211",2600.0,1,1.0,1300.0,https://www.zillow.com/homedetails/381-S-5th-St-APT-303-Brooklyn-NY-11211/2086144707_zpid/,40.70775520000001,-73.95318
"1068 Lafayette Ave # 8,Brooklyn,NY,11221",2600.0,2,1.0,1300.0,https://www.zillow.com/homedetails/1068-Lafayette-Ave-8-Brooklyn-NY-11221/2097633508_zpid/,40.6922541,-73.92920819999999
"22315 57th Ave # 2,Bayside,NY,11364",2600.0,3,2.0,1300.0,https://www.zillow.com/homedetails/22315-57th-Ave-2-Bayside-NY-11364/2093145023_zpid/,40.752864,-73.755579
"153 Boerum St APT F,Brooklyn,NY,11206",2600.0,2,1.0,400.0,https://www.zillow.com/homedetails/153-Boerum-St-APT-F-Brooklyn-NY-11206/2105743768_zpid/,40.7060471,-73.94250819999999
"508 W 136th St APT 2R,New York,NY,10031",2625.0,3,1.0,400.0,https://www.zillow.com/homedetails/508-W-136th-St-APT-2R-New-York-NY-10031/2085016437_zpid/,40.8197952,-73.9525831
"297 Himrod St APT 3R,Brooklyn,NY,11237",2654.0,3,1.5,400.0,https://www.zillow.com/homedetails/297-Himrod-St-APT-3R-Brooklyn-NY-11237/2087233562_zpid/,40.7023672,-73.9180098
"1436 Dekalb Ave # F2,Brooklyn,NY,11237",2692.0,3,1.5,400.0,https://www.zillow.com/homedetails/1436-Dekalb-Ave-F2-Brooklyn-NY-11237/2085018856_zpid/,40.700518,-73.92268659999999
"441 W 22nd St APT 1A,New York,NY,10011",2695.0,1,1.0,400.0,https://www.zillow.com/homedetails/441-W-22nd-St-APT-1A-New-York-NY-10011/2105297087_zpid/,40.7465412,-74.0030127
"301 W 151st St APT 3A,New York,NY,10039",2695.0,3,1.0,13256.0,https://www.zillow.com/homedetails/301-W-151st-St-APT-3A-New-York-NY-10039/2101521277_zpid/,40.8268546,-73.9393575
"213 St,Bayside,NY,11361",2700.0,3,2.0,13256.0,https://www.zillow.com/homedetails/213-St-Bayside-NY-11361/2092625087_zpid/,40.7635019,-73.7719061
"238 Stockholm St APT 1R,Brooklyn,NY,11237",2700.0,2,1.5,13256.0,https://www.zillow.com/homedetails/238-Stockholm-St-APT-1R-Brooklyn-NY-11237/2103000473_zpid/,40.7013821,-73.9206198
"4111 25th Ave # 2,Astoria,NY,11103",2700.0,3,1.0,13256.0,https://www.zillow.com/homedetails/4111-25th-Ave-2-Astoria-NY-11103/2085014138_zpid/,40.76752,-73.9102939
"47 Clifton Pl # 2F,Brooklyn,NY,11238",2700.0,2,1.0,13256.0,https://www.zillow.com/homedetails/47-Clifton-Pl-2F-Brooklyn-NY-11238/2085014472_zpid/,40.688074,-73.962408
"12 W 9th St APT 2D,New York,NY,10011",2750.0,1,1.0,13256.0,https://www.zillow.com/homedetails/12-W-9th-St-APT-2D-New-York-NY-10011/244710000_zpid/,40.7330583,-73.99699009999999
"295 W 150th St APT 21,New York,NY,10039",2750.0,3,1.0,700.0,https://www.zillow.com/homedetails/295-W-150th-St-APT-21-New-York-NY-10039/2123059607_zpid/,40.8258417,-73.93887529999999
"678 Prospect Pl APT 2B,Brooklyn,NY,11216",2750.0,1,1.0,700.0,https://www.zillow.com/homedetails/678-Prospect-Pl-APT-2B-Brooklyn-NY-11216/2100694786_zpid/,40.674286,-73.95434399999999
"749 Rosedale Ave,Bronx,NY,10473",2750.0,3,1.5,1776.0,https://www.zillow.com/homedetails/749-Rosedale-Ave-Bronx-NY-10473/29792569_zpid/,40.820322,-73.866868
"112 Lincoln Ave APT 205,Bronx,NY,10454",2750.0,2,1.0,900.0,https://www.zillow.com/homedetails/112-Lincoln-Ave-APT-205-Bronx-NY-10454/2085016028_zpid/,40.807735,-73.9290704
"36 Broome St # 4,Brooklyn,NY,11222",2799.0,2,1.0,900.0,https://www.zillow.com/homedetails/36-Broome-St-4-Brooklyn-NY-11222/2085016269_zpid/,40.7220917,-73.945649
"3215 46th St # 3,Astoria,NY,11103",2800.0,2,1.0,1100.0,https://www.zillow.com/homedetails/3215-46th-St-3-Astoria-NY-11103/2093565966_zpid/,40.756185,-73.914284
"2253 24th St # 3F,Astoria,NY,11105",2800.0,3,1.0,900.0,https://www.zillow.com/homedetails/2253-24th-St-3F-Astoria-NY-11105/2085016439_zpid/,40.7779643,-73.9163641
"1716 Fowler Ave,Bronx,NY,10462",2800.0,4,1.0,1300.0,https://www.zillow.com/homedetails/1716-Fowler-Ave-Bronx-NY-10462/29814196_zpid/,40.8463358,-73.8577802
"E 69th St,Brooklyn,NY,11234",2800.0,3,2.0,600.0,https://www.zillow.com/homedetails/E-69th-St-Brooklyn-NY-11234/2085016466_zpid/,40.6188933,-73.90890929999999
"326 W 45th St APT 4R,New York,NY,10036",2800.0,2,1.0,600.0,https://www.zillow.com/homedetails/326-W-45th-St-APT-4R-New-York-NY-10036/219661045_zpid/,40.7595858,-73.98965729999999
"318 E 93rd St APT C,New York,NY,10128",2850.0,2,2.0,600.0,https://www.zillow.com/homedetails/318-E-93rd-St-APT-C-New-York-NY-10128/2114395763_zpid/,40.7816807,-73.9475777
"449 7th Ave # 3A,Brooklyn,NY,11215",2895.0,2,1.0,44385.0,https://www.zillow.com/homedetails/449-7th-Ave-3A-Brooklyn-NY-11215/2085012951_zpid/,40.6628411,-73.9846361
"92 Horatio St APT 4C,New York,NY,10014",2900.0,1,1.0,44385.0,https://www.zillow.com/homedetails/92-Horatio-St-APT-4C-New-York-NY-10014/244740034_zpid/,40.7385868,-74.00784039999999
"340 E 58th St APT 3F,New York,NY,10022",2900.0,2,1.0,750.0,https://www.zillow.com/homedetails/340-E-58th-St-APT-3F-New-York-NY-10022/2104958331_zpid/,40.7590689,-73.9632822
"682 Prospect Pl APT 1F,Brooklyn,NY,11216",2900.0,2,1.5,800.0,https://www.zillow.com/homedetails/682-Prospect-Pl-APT-1F-Brooklyn-NY-11216/2101953419_zpid/,40.67437899999999,-73.9542821
"178A Green St # 1,Brooklyn,NY,11222",2900.0,2,1.0,1100.0,https://www.zillow.com/homedetails/178A-Green-St-1-Brooklyn-NY-11222/2100037738_zpid/,40.733557,-73.954194
"134 Jefferson St APT 2R,Brooklyn,NY,11206",2900.0,3,1.0,1100.0,https://www.zillow.com/homedetails/134-Jefferson-St-APT-2R-Brooklyn-NY-11206/2098201494_zpid/,40.69987100000001,-73.93025
"153 W 10th St APT 5,New York,NY,10014",2910.0,1,1.0,1100.0,https://www.zillow.com/homedetails/153-W-10th-St-APT-5-New-York-NY-10014/2125094530_zpid/,40.7345972,-74.0013043
"3627 31st St # 6F,Long Island City,NY,11106",2954.0,1,1.0,1100.0,https://www.zillow.com/homedetails/3627-31st-St-6F-Long-Island-City-NY-11106/2085015233_zpid/,40.7556977,-73.9299659
"174 Roebling St # 3C,Brooklyn,NY,11211",2990.0,3,1.0,1100.0,https://www.zillow.com/homedetails/174-Roebling-St-3C-Brooklyn-NY-11211/2085017942_zpid/,40.7135962,-73.9583519
"328 E 55th St APT 2A,New York,NY,10022",2995.0,2,1.0,1100.0,https://www.zillow.com/homedetails/328-E-55th-St-APT-2A-New-York-NY-10022/2085014915_zpid/,40.7573296,-73.96512539999999
"420 Herkimer St # 7,Brooklyn,NY,11213",2999.0,2,2.0,1100.0,https://www.zillow.com/homedetails/420-Herkimer-St-7-Brooklyn-NY-11213/2085018845_zpid/,40.6788885,-73.9395373
"150 E 18th St # B,Brooklyn,NY,11226",2999.0,2,1.0,1100.0,https://www.zillow.com/homedetails/150-E-18th-St-B-Brooklyn-NY-11226/2085012812_zpid/,40.6475372,-73.962998
"145 George St # 2F,Brooklyn,NY,11237",3000.0,3,1.5,1100.0,https://www.zillow.com/homedetails/145-George-St-2F-Brooklyn-NY-11237/2085015048_zpid/,40.7042271,-73.9289326
"8135 255th St,Queens,NY,11004",3000.0,3,1.5,1100.0,https://www.zillow.com/homedetails/8135-255th-St-Queens-NY-11004/32102961_zpid/,40.741055,-73.71428399999999
"1980 Starr St APT 3C,Flushing,NY,11385",3000.0,2,2.0,1200.0,https://www.zillow.com/homedetails/1980-Starr-St-APT-3C-Flushing-NY-11385/117614325_zpid/,40.71314,-73.91477110000001
"1562 Lurting Ave,Bronx,NY,10461",3000.0,3,1.5,2664.0,https://www.zillow.com/homedetails/1562-Lurting-Ave-Bronx-NY-10461/29813770_zpid/,40.8453074,-73.8505326
"260 Skillman Ave APT 1L,Brooklyn,NY,11211",3000.0,3,1.5,1000.0,https://www.zillow.com/homedetails/260-Skillman-Ave-APT-1L-Brooklyn-NY-11211/2085013477_zpid/,40.716111,-73.9405419
"847 46th St # 2,Brooklyn,NY,11220",3000.0,4,2.0,1350.0,https://www.zillow.com/homedetails/847-46th-St-2-Brooklyn-NY-11220/2085014025_zpid/,40.642781,-74.0000612
"227 Mott St APT 16,New York,NY,10012",3050.0,1,1.0,700.0,https://www.zillow.com/homedetails/227-Mott-St-APT-16-New-York-NY-10012/2126597596_zpid/,40.722527,-73.995468
"4117 Crescent St APT 7J,Long Island City,NY,11101",3070.0,1,1.0,700.0,https://www.zillow.com/homedetails/4117-Crescent-St-APT-7J-Long-Island-City-NY-11101/2104628832_zpid/,40.75156,-73.939369
"547 2nd Ave # F,New York,NY,10016",3075.0,1,1.0,1200.0,https://www.zillow.com/homedetails/547-2nd-Ave-F-New-York-NY-10016/2085017957_zpid/,40.7425776,-73.97784419999999
"264 6th Ave APT 30,New York,NY,10014",3095.0,2,1.0,1200.0,https://www.zillow.com/homedetails/264-6th-Ave-APT-30-New-York-NY-10014/2103603893_zpid/,40.728994,-74.002083
"146 Wyckoff Ave # 301F,Brooklyn,NY,11237",3100.0,3,1.0,1200.0,https://www.zillow.com/homedetails/146-Wyckoff-Ave-301F-Brooklyn-NY-11237/2085016024_zpid/,40.7027377,-73.9170856
"172 Suydam St # 2LL,Brooklyn,NY,11221",3100.0,3,2.0,1200.0,https://www.zillow.com/homedetails/172-Suydam-St-2LL-Brooklyn-NY-11221/2085016027_zpid/,40.6994507,-73.92603919999999
"1526 Lurting Ave # 1,Bronx,NY,10461",3100.0,5,1.0,1200.0,https://www.zillow.com/homedetails/1526-Lurting-Ave-1-Bronx-NY-10461/2085018999_zpid/,40.8436809,-73.849836
"282 Schaefer St APT 3,Brooklyn,NY,11237",3100.0,4,1.5,2016.0,https://www.zillow.com/homedetails/282-Schaefer-St-APT-3-Brooklyn-NY-11237/2101655154_zpid/,40.6923192,-73.90489459999999
"44 Burton Ct,Staten Island,NY,10306",3200.0,5,3.0,2016.0,https://www.zillow.com/homedetails/44-Burton-Ct-Staten-Island-NY-10306/32295755_zpid/,40.582901,-74.12805
"322 E 4th St APT 2F,New York,NY,10009",3200.0,2,1.0,650.0,https://www.zillow.com/homedetails/322-E-4th-St-APT-2F-New-York-NY-10009/2085013476_zpid/,40.7217642,-73.97941019999999
"500 4th Ave APT 11B,Brooklyn,NY,11215",3200.0,1,1.0,650.0,https://www.zillow.com/homedetails/500-4th-Ave-APT-11B-Brooklyn-NY-11215/94639625_zpid/,40.6684089,-73.9907614
"96 N 5th St # 2B,Brooklyn,NY,11249",3200.0,1,1.0,600.0,https://www.zillow.com/homedetails/96-N-5th-St-2B-Brooklyn-NY-11249/2085019215_zpid/,40.7176298,-73.96072389999999
"77 Lexington Ave APT 4E,New York,NY,10010",3250.0,1,1.0,700.0,https://www.zillow.com/homedetails/77-Lexington-Ave-APT-4E-New-York-NY-10010/2100213409_zpid/,40.7412185,-73.9832138
"124 E 24th St APT 3B,New York,NY,10010",3250.0,1,1.0,609.0,https://www.zillow.com/homedetails/124-E-24th-St-APT-3B-New-York-NY-10010/2127384099_zpid/,40.74041,-73.98525649999999
"547 W 157th St APT 36,New York,NY,10032",3250.0,3,2.0,1050.0,https://www.zillow.com/homedetails/547-W-157th-St-APT-36-New-York-NY-10032/2094990072_zpid/,40.8337896,-73.9436743
"221 S 3rd St APT 2C,Brooklyn,NY,11211",3250.0,3,1.0,1575.0,https://www.zillow.com/homedetails/221-S-3rd-St-APT-2C-Brooklyn-NY-11211/2100016469_zpid/,40.7112138,-73.9584988
"610 W 139th St APT 4A,New York,NY,10031",3295.0,4,1.0,1575.0,https://www.zillow.com/homedetails/610-W-139th-St-APT-4A-New-York-NY-10031/2118586874_zpid/,40.8228959,-73.95432799999999
"230 N 5th St # A,Brooklyn,NY,11211",3299.0,3,1.0,1041.0,https://www.zillow.com/homedetails/230-N-5th-St-A-Brooklyn-NY-11211/2085014141_zpid/,40.7147128,-73.9558906
"403 W 57th St # A,New York,NY,10019",3300.0,1,1.0,1041.0,https://www.zillow.com/homedetails/403-W-57th-St-A-New-York-NY-10019/2085018853_zpid/,40.768229,-73.98595569999999
"1278 1st Ave APT 23,New York,NY,10065",3300.0,1,1.0,1041.0,https://www.zillow.com/homedetails/1278-1st-Ave-APT-23-New-York-NY-10065/2111920206_zpid/,40.76551,-73.95725200000001
"195 Spencer St APT 4A,Brooklyn,NY,11205",3300.0,2,2.0,1041.0,https://www.zillow.com/homedetails/195-Spencer-St-APT-4A-Brooklyn-NY-11205/64554585_zpid/,40.692321,-73.9544969
"179 E 3rdstreet # 19,Manhattan,NY,10009",3300.0,2,1.0,800.0,https://www.zillow.com/homedetails/179-E-3rdstreet-19-Manhattan-NY-10009/2085019213_zpid/,40.7232732,-73.9838523
"350 W 51st St APT 12H,New York,NY,10019",3300.0,1,1.0,700.0,https://www.zillow.com/homedetails/350-W-51st-St-APT-12H-New-York-NY-10019/2085017096_zpid/,40.7636078,-73.9877372
